,date,blk,age_days,age_sply,CapMrktCurUSD,CapRealUSD,PriceUSD,PriceRealUSD,DailyIssuedNtv,DailyIssuedUSD,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,DiffMean,notes,PoW_income_btc,PoW_income_usd
1020,2011-10-20 00:00:00+00:00,150059.0,1020.0,0.35727857095238047,17677641.241997246,42929005.247557454,2.35612350847458,5.721693130580305,5750.0,13547.710173728834,4532.0,10396.0,123538.21797435,291071.2995644229,29.5205034343122,69.55395212358755,1.025969995,2.417312024209047,306895.15370311,723082.8862768171,5.945581,14.008523165639803,3.57491363430613,0.2797270374320789,7502849.98999999,1468195.42722083,,5750.0,13547.710173728834
1021,2011-10-21 00:00:00+00:00,150180.0,1021.0,0.3575666661904757,19298566.08394993,42923579.71884833,2.57009230508475,5.716360555608944,6050.0,15549.05844576274,5090.0,11213.0,196066.24404434,503908.3451052269,47.9446431600803,123.22215845575657,1.163,2.9890173508135645,537603.28375398,1381690.0627643974,2.67537394,6.8759579764182694,3.40038491565719,0.29408435362581026,7508899.98999999,1468195.42722083,,6050.0,15549.05844576274
1022,2011-10-22 00:00:00+00:00,150278.0,1022.0,0.35779999952380903,23709691.716022797,42891022.238007106,3.15548613851549,5.708299701228428,4900.0,15461.882078725901,5333.0,12014.0,236128.08284844,745098.8923424897,50.8382003326344,160.4192364567014,1.139838655,3.59674507599664,610770.13879627,1927276.7067908118,2.94977161,9.30796342714152,4.201174162706173,0.23802869418673497,7513799.98999999,1468195.42722083,,4900.0,15461.882078725901
1023,2011-10-23 00:00:00+00:00,150386.0,1023.0,0.3580571423809519,23668568.76036773,42889844.732430145,3.14775092986558,5.704043620261549,5400.0,16997.855021274132,5480.0,12086.0,176813.694717,556565.4719584056,44.3652602938888,139.65078934381697,1.27975811,4.028359780755517,536198.53591194,1687819.4400093716,3.0957275,9.744579116735448,3.8149162810755914,0.26212895023689914,7519199.98999999,1468195.42722083,,5400.0,16997.855021274132
1024,2011-10-24 00:00:00+00:00,150513.0,1024.0,0.3583595233333329,18986480.97197731,42827000.81101085,2.52293599766219,5.690879851694522,6350.0,16020.643585154907,5530.0,12801.0,175318.43023909,442317.1787038276,27.3932920357331,69.11152257142402,1.02157942,2.5773794931888614,350661.53134942,884696.6004368003,3.48695513,8.79736461970984,3.2469205004853805,0.3079841344592547,7525549.98999999,1468195.42722083,,6350.0,16020.643585154907
1025,2011-10-25 00:00:00+00:00,150642.0,1025.0,0.3586666661904757,21104090.267772682,42826714.86433917,2.80192383109293,5.6859685237916775,6450.0,18072.4087105494,5078.0,11951.0,180874.07222848,506795.373403802,30.033429215423,84.15138104813634,1.00968504,2.8290605754740183,358929.51255352,1005693.1549062766,2.67374565,7.491631655016056,3.199320373792074,0.3125663838456807,7531999.98999999,1468195.42722083,,6450.0,18072.4087105494
1026,2011-10-26 00:00:00+00:00,150759.0,1026.0,0.3589452376190471,20936417.83833389,42689858.66418101,2.7775052390415,5.663399871424221,5850.0,16248.405648392776,5276.0,12031.0,167300.5365203,464678.11667958705,41.8977374107273,116.37118516228013,1.05,2.916380500993575,504071.67878846,1400061.7286873918,3.13778863,8.71522435882985,3.5301955227725044,0.28327042894627874,7537849.98999999,1468195.42722083,,5850.0,16248.405648392776
1027,2011-10-27 00:00:00+00:00,150859.0,1027.0,0.3591833328571424,22971054.401854534,42710772.43024585,3.04540782758621,5.662418381231244,5000.0,15227.039137931051,4644.0,10374.0,143644.97873904,437457.5426453271,51.7958329016117,157.73943495491562,1.02145559,3.1107488493176905,537329.97052132,1636388.8982222953,2.84283905,8.657604295437745,4.133068487671228,0.2419509870167791,7542849.98999999,1468195.42722083,,5000.0,15227.039137931051
1028,2011-10-28 00:00:00+00:00,150964.0,1028.0,0.3594333328571424,24000236.399504323,42742646.00047391,3.17963943658679,5.662702674461254,5250.0,16693.10704208065,4754.0,10457.0,153086.84226859,486760.9608997503,32.3242192519097,102.77936229025003,1.09,3.4658069858796012,338014.36071722,1074763.7914691453,2.80157683,8.908004173295804,3.938995428571423,0.2538718356326388,7548099.98999999,1468195.42722083,,5250.0,16693.10704208065
1029,2011-10-29 00:00:00+00:00,151077.0,1029.0,0.35970238047619,26960761.136865456,42763497.82546429,3.56918896873174,5.661227586573109,5650.0,20165.917673334334,5685.0,12534.0,177543.23485688,633685.3553241247,35.2744449431546,125.90115976924251,1.07577465,3.8396430136212487,442129.8929175,1578045.1365476865,3.6562157,13.049724743743797,3.662868221602614,0.27301009468543486,7553749.98999999,1468195.42722083,,5650.0,20165.917673334334
1030,2011-10-30 00:00:00+00:00,151188.0,1030.0,0.35996666619047574,24623691.930465642,42770727.254549086,3.25740372296902,5.658027504018814,5550.0,18078.59066247806,4627.0,9890.0,82561.03424607,268934.62032532116,19.0954832926481,62.20169836936464,1.04,3.3876998718877807,188854.32976429,615174.7968730172,3.08731724,10.056638671562439,3.7316055732444724,0.267981162631436,7559299.98999999,1468195.42722083,,5550.0,18078.59066247806
1031,2011-10-31 00:00:00+00:00,151319.0,1031.0,0.3602785709523805,24703243.28021616,42769616.04166466,3.26509821274109,5.652982295207352,6550.0,21386.39329345414,5106.0,11347.0,110254.03635624,359990.2570542504,38.0635670731753,124.28128482117528,1.03,3.3630511591233225,431907.29557932,1410219.7388658754,3.17315967,10.360677967259107,3.164634524730729,0.3159922550883147,7565849.98999999,1225691.45698492,,6550.0,21386.39329345414
1032,2011-11-01 00:00:00+00:00,151469.0,1032.0,0.3606357138095233,24015151.457530536,42763716.5029412,3.17100774284044,5.646605076935215,7500.0,23782.5580713033,5704.0,11880.0,189508.28616363,600932.2427572926,40.8471536232483,129.5266404123133,1.241096665,3.935527134328448,485264.18504419,1538776.4880982826,5.06672556,16.066625981607565,2.766520544292234,0.36146487401409577,7573349.98999999,1203461.92637997,,7500.0,23782.5580713033
1033,2011-11-02 00:00:00+00:00,151623.0,1033.0,0.36100238047619,24682386.853074886,42697926.27460959,3.2558005666277,5.632191626612615,7700.0,25069.66436303329,5890.0,12168.0,164588.54477287,535867.4773319387,35.2580189101964,114.7930779459876,1.48,4.818584838608996,429019.57409927,1396802.1724467778,3.22121713,10.487640557084854,2.697402593844508,0.37072701059975516,7581049.98999999,1203461.92637997,,7700.0,25069.66436303329
1034,2011-11-03 00:00:00+00:00,151748.0,1034.0,0.36129999952380903,24038966.877402425,42703489.33551078,3.16831638515488,5.628285344166396,6250.0,19801.977407218,6266.0,12714.0,116279.95069202,368411.6730425285,25.1899215490373,79.80964118458087,1.04304205,3.3046872174205357,320264.66257446,1014699.7780207605,2.89339695,9.167196965442155,3.3259397216438313,0.30066690430148696,7587299.98999999,1203461.92637997,,6250.0,19801.977407218
1035,2011-11-04 00:00:00+00:00,151895.0,1035.0,0.36164999952380905,23696205.442482483,42691263.76893691,3.12011817182934,5.621228605024491,7350.0,22932.86856294565,6180.0,13403.0,160212.16519754,499880.8879809687,28.7949665454264,89.84369837560283,1.29905801,4.053214503261461,385938.93660835,1204175.0893282045,3.09651899,9.661505170113635,2.830919761438818,0.3532420853538247,7594649.98999999,1203461.92637997,,7350.0,22932.86856294565
1036,2011-11-05 00:00:00+00:00,152041.0,1036.0,0.3619976185714281,22637220.458547063,42687131.97054158,2.97781759789597,5.615287133787319,7300.0,21738.068464640583,5646.0,12435.0,131314.6043408,391030.93966678076,21.9781594984704,65.44695012390963,1.03590119,3.084724793263377,273298.41336348,813832.8247908179,3.7509394,11.169613353961351,2.853049348845934,0.3505021742454272,7601949.98999999,1203461.92637997,,7300.0,21738.068464640583
1037,2011-11-06 00:00:00+00:00,152185.0,1037.0,0.36234047571428524,22543785.24775386,42697354.88839999,2.96272057685564,5.611317288332234,7200.0,21331.588153360608,4891.0,10900.0,73993.0152452,219220.62881054712,20.014993491689,59.298833063458716,1.03,3.051602194161309,218163.42905941,646357.2803916996,2.20723719,6.539427040814022,2.895414760273969,0.3453736624266495,7609149.98999999,1203461.92637997,,7200.0,21331.588153360608
1038,2011-11-07 00:00:00+00:00,152317.0,1038.0,0.36265476142857095,22982488.077009577,42701195.85011025,3.01775768731736,5.606958724509062,6600.0,19917.200736294577,5502.0,12225.0,115524.46780588,348624.85079444124,21.7210064580376,65.54873421501298,1.01,3.0479352641905337,265539.30394951,801333.2757785348,3.52656792,10.642327450426793,3.161374009962636,0.3163181568674372,7615749.98999999,1203461.92637997,,6600.0,19917.200736294577
1039,2011-11-08 00:00:00+00:00,152466.0,1039.0,0.36300952333333286,23300822.370361462,42666536.97453005,3.05656711104617,5.59693265695501,7450.0,22771.424977293966,5819.0,13255.0,279488.94651101,854276.7218064953,87.1723162560362,266.44803486191563,1.08,3.3010924799298635,1155469.05197376,3531768.7020946923,4.09145684,12.505812413408892,2.8034200570010075,0.3567071575673044,7623199.98999999,1203461.92637997,,7450.0,22771.424977293966
1040,2011-11-09 00:00:00+00:00,152627.0,1040.0,0.3633928566666662,22279947.347776797,41403939.62116329,2.9195672238457,5.4255776806446026,8050.0,23502.516151957883,6543.0,14572.0,431791.55377682,1260644.4679402118,65.1248012754378,190.13623526323283,1.00939747,2.9470037692447733,948998.60418568,2770665.22025583,3.36284143,9.818041618018404,2.5972092197736716,0.3850286655332076,7631249.98999999,1203461.92637997,,8050.0,23502.516151957883
1041,2011-11-10 00:00:00+00:00,152768.0,1041.0,0.3637285709523805,21820347.50981077,41403878.61753901,2.85670208533022,5.420561993080225,7050.0,20139.74970157805,6214.0,14125.0,135537.92572599,387191.4750627681,24.6540655958365,70.42932059949416,1.00168736,2.8615223701609227,348238.67654119,994814.1534678534,3.28109673,9.373115870761167,2.968347416690951,0.33688778960879795,7638299.98999999,1203461.92637997,,7050.0,20139.74970157805
1042,2011-11-11 00:00:00+00:00,152887.0,1042.0,0.3640119042857138,23451502.025546093,41389772.37765471,3.06786173348919,5.414497489197728,5950.0,18253.777314260682,5070.0,11458.0,138459.1361413,424773.48541986436,26.3602309059757,80.86954368238193,1.041347305,3.194709548281596,302035.52572067,926603.2315127335,2.16627619,6.6458358274697575,3.5198572533670958,0.2841024303026493,7644249.98999999,1203461.92637996,,5950.0,18253.777314260682
1043,2011-11-12 00:00:00+00:00,153030.0,1043.0,0.36435238047619,23149486.620641563,41409350.94450365,3.02552299590883,5.411996627888186,7150.0,21632.489420748134,4677.0,10769.0,110657.38361732,334796.45880130667,21.7504461674287,65.8064750508326,1.02555534,3.1028412647470986,234230.55477704,708669.9298224173,2.34344029,7.090132486934257,2.931851706102113,0.34108137117531656,7651399.98999999,1203461.92637997,,7150.0,21632.489420748134
1044,2011-11-13 00:00:00+00:00,153174.0,1044.0,0.36469523761904715,22871438.55103002,41419193.19297702,2.98637330333139,5.408193827469644,7200.0,21501.88778398601,5577.0,12679.0,105882.86171911,316205.7515182793,20.0408083986805,59.84933517899895,1.00949761,3.0147367122808433,254097.40968687,758829.7207345275,2.89395222,8.642421650924609,2.9142313508371345,0.3431436559464445,7658599.98999999,1203461.92637997,,7200.0,21501.88778398601
1045,2011-11-14 00:00:00+00:00,153317.0,1045.0,0.3650357138095233,17050348.665335942,41325913.08941002,2.22422446434833,5.390981070778448,7150.0,15903.204920090559,5407.0,12440.0,163015.75813684,362583.6373222499,27.1503100047524,60.38838372721151,1.131270345,2.5161991771407757,337749.85645912,751231.4935665115,2.71019744,6.028087449262215,2.9373503170801767,0.34044287948399465,7665749.98999999,1195641.32510983,,7150.0,15903.204920090559
1046,2011-11-15 00:00:00+00:00,153482.0,1046.0,0.36542857095238046,17821975.68082523,41314669.91779949,2.3223841157218,5.383720350747556,8250.0,19159.66895470485,6239.0,14634.0,149638.84498564,347518.87668960704,25.4624917566099,59.1336864022481,1.020161495,2.3692068514590043,372618.10436623,865362.3668105004,3.09375572,7.1848891420514605,2.54844333416355,0.3923964039515205,7673999.98999999,1192497.75008948,,8250.0,19159.66895470485
1047,2011-11-16 00:00:00+00:00,153617.0,1047.0,0.36574999952380904,19561187.60833078,38797095.62204992,2.54678093074226,5.051211883287712,6750.0,17190.771282510257,5878.0,12967.0,877775.44053775,2235501.7534354283,157.132173182055,400.18122226614804,1.13639565,2.8941507711984555,2037532.88965171,5189149.909125148,3.5893076,9.141180150248267,3.1175038011161806,0.32076945652543015,7680749.98999999,1192497.75008948,,6750.0,17190.771282510257
1048,2011-11-17 00:00:00+00:00,153756.0,1048.0,0.3660809519047614,17521005.033846978,38609546.098544866,2.27909583576856,5.022249326686448,6950.0,15839.716058591492,4882.0,11060.0,239821.34634424,546575.831781567,342.785912494946,781.2419457273575,1.374284015,3.132124975749797,3791212.1921941,8640535.919744566,3.04744897,6.945428257244187,3.0305311875431125,0.32997515554714085,7687699.98999999,1192497.75008948,,6950.0,15839.716058591492
1049,2011-11-18 00:00:00+00:00,153889.0,1049.0,0.3663976185714281,16197114.58078273,38253374.71721045,2.10506600321449,4.971618754921038,6650.0,13998.688921376357,4941.0,11391.0,189042.0539146,397946.00087346515,399.657971111464,841.3064079004216,1.06,2.2313699634073596,4552503.94893069,9583321.29239371,3.21931668,6.776874096649341,3.1699866062416273,0.3154587461130038,7694349.98999999,1192497.75008948,,6650.0,13998.688921376357
1050,2011-11-19 00:00:00+00:00,154012.0,1050.0,0.36669047571428526,16967718.464187235,38285833.888674736,2.20345672180012,4.971863377494113,6150.0,13551.258839070739,4587.0,9920.0,162759.22193116,358632.90159917204,408.601415871712,900.33553633957,1.0,2.20345672180012,4053326.04544738,8931328.520488529,3.14377243,6.927166492693397,3.430448820581352,0.2915070453756345,7700499.98999999,1192497.75008948,,6150.0,13551.258839070739
1051,2011-11-20 00:00:00+00:00,154155.0,1051.0,0.3670309519047614,16972164.42198365,38251755.615056366,2.20198950964348,4.962829872228852,7150.0,15744.224993950882,4893.0,9566.0,204280.93926594,449824.48528371676,156.43732833538,344.4733559111595,1.008223535,2.220097647445666,1496479.48285625,3295232.1226461623,4.09467568,9.016432892752283,2.9534054947791892,0.33859217834047023,7707649.98999999,1192497.75008948,,7150.0,15744.224993950882
1052,2011-11-21 00:00:00+00:00,154273.0,1052.0,0.3673119042857138,17585961.913475055,38273178.41115202,2.27987916540035,4.96181115838624,5900.0,13451.287075862065,4856.0,9747.0,195292.96242383,445244.35617940343,219.450934843447,500.32161417720454,1.0033416,2.287497609619452,2138988.26191908,4876634.773385217,2.58214243,5.886972728253232,3.5818667239377713,0.27918403365400407,7713549.98999999,1192497.75008948,,5900.0,13451.287075862065
1053,2011-11-22 00:00:00+00:00,154413.0,1053.0,0.36764523761904716,17930657.691224217,38266391.647965275,2.32245859614261,4.956433375540558,7000.0,16257.210172998271,5267.0,10706.0,737070.53116094,1711815.7910581245,284.321176591293,660.3241606398294,1.001257115,2.3253781936806996,3043942.51658638,7069430.463810007,2.94898789,6.848902275050958,3.0217416790606615,0.3309349726780285,7720549.98999999,1192497.75008948,,7000.0,16257.210172998271
1054,2011-11-23 00:00:00+00:00,154547.0,1054.0,0.36796428523809477,18006992.76369496,38253839.27293316,2.33032356750438,4.950511413819706,6700.0,15613.167902279345,5386.0,10230.0,1180681.36399518,2751369.6082311855,147.581902216499,343.91358487223454,1.01811885,2.372546350675457,1509762.85967478,3518235.973242948,3.5297893,8.225551194114788,3.159783271314655,0.3164774018136824,7727249.98999999,1192497.75008948,,6700.0,15613.167902279345
1055,2011-11-24 00:00:00+00:00,154660.0,1055.0,0.3682333328571424,18859607.396970972,38321269.21146162,2.43887900029223,4.95561422765299,5650.0,13779.666351651098,4934.0,9932.0,188367.8557365,459406.4076858261,153.543399920318,374.4737736991352,1.0,2.43887900029223,1524993.0480086,3719273.5203798153,3.93691281,9.601653978290473,3.7497393574978735,0.2666852025329249,7732899.98999999,1192497.75008948,,5650.0,13779.666351651098
1056,2011-11-25 00:00:00+00:00,154795.0,1056.0,0.36855476142857096,19319412.48130571,38344691.09745584,2.49616100292227,4.954318495926699,6750.0,16849.08676972532,5280.0,10725.0,160428.07112925,400454.29492687393,92.4395684387972,230.74404586388982,1.0,2.49616100292227,991414.3715061,2474729.8918902185,4.39227399,10.9638230479878,3.14141044748858,0.31832834859241527,7739649.98999999,1192497.75008948,,6750.0,16849.08676972532
1057,2011-11-26 00:00:00+00:00,154915.0,1057.0,0.36884047571428524,19145697.40535241,38202651.469300464,2.47179996902396,4.932142753496729,6000.0,14830.79981414376,4570.0,9265.0,218746.50351782,540697.6006194471,167.777129920835,414.71150454124887,1.0,2.47179996902396,1554455.10871654,3842302.0895746797,2.73075646,6.749883733239979,3.53682647945205,0.28273934438393117,7745649.98999999,1192497.75008948,,6000.0,14830.79981414376
1058,2011-11-27 00:00:00+00:00,155029.0,1058.0,0.36911190428571383,19204473.05969395,38206115.15810822,2.47756495119813,4.928962723576912,5700.0,14122.120221829342,4979.0,10099.0,107530.43689286,266413.6416327723,173.769330466788,430.5248027576793,0.95510026,2.366322929056221,1754896.46838409,4347869.983049799,2.5539407,6.327553965758418,3.725714967555871,0.26840485885478677,7751349.98999999,1192497.75008948,,5700.0,14122.120221829342
1059,2011-11-28 00:00:00+00:00,155156.0,1059.0,0.3694142852380948,19714179.479015123,37817489.380553916,2.5412402521917,4.874832673253966,6350.0,16136.875601417296,5801.0,11599.0,1389619.78951032,3531357.744345783,342.623553650662,870.6887658860247,1.0,2.5412402521917,3974090.59879403,10099118.995512005,3.07555433,7.815722461198475,3.3470822953295176,0.2987676763715637,7757699.98999999,1192497.75008948,,6350.0,16136.875601417296
